date,Dakar_yoff,Diourbel,Fatick,Kaffirine,Kaolak,Kedougou,Kolda,Louga,Matam,Stlouis,Tamba,Thies,Sediou,Ziguinchor
5/1/2004,21.558258,27.444977,27.700836,29.26529,28.374664,33.5231,32.950836,27.081696,36.04068,22.130524,34.075836,24.548492,29.187164,28.45279
6/1/2004,24.370514,28.106842,28.007233,29.401764,28.872467,29.376373,30.169342,27.372467,34.60489,24.384186,31.683014,26.489655,28.516998,28.323639
7/1/2004,25.912018,28.085846,27.902252,28.04483,28.023346,26.503815,27.04483,28.009674,31.4003,26.17569,28.371002,27.470612,26.718658,26.812408
8/1/2004,26.80606,27.915436,27.862701,27.583405,27.747467,26.546295,26.977936,28.220123,30.829498,27.390045,27.591217,27.739655,26.823639,26.91153
9/1/2004,27.383698,27.975494,28.07315,27.8544,27.989166,26.539948,26.971588,28.82901,31.627838,28.024323,27.82901,27.957916,27.157135,27.299713
10/1/2004,27.728912,29.41446,29.197662,29.361725,29.432037,28.078522,28.332428,29.435944,33.25235,28.021881,30.394928,28.490631,28.201569,28.437897
11/1/2004,26.445953,27.582672,27.840485,27.891266,27.860016,28.274078,27.936188,27.926422,30.684235,26.588531,29.623688,27.117828,27.549469,27.947906
12/1/2004,23.435944,24.771881,25.15274,25.603912,25.40274,27.723053,26.857819,24.916412,28.010162,23.447662,27.8461,24.021881,26.361725,26.963287
1/1/2005,21.354156,23.404938,23.76236,24.166656,24.018219,26.463531,26.227203,24.111969,25.541656,22.06314,26.373688,23.217438,24.922516,25.627594
2/1/2005,19.314117,23.669586,24.257477,26.360992,25.212555,29.743805,29.866852,22.743805,27.030914,19.568024,29.683258,21.585602,27.45279,27.31607
3/1/2005,20.766022,26.6586,27.162506,29.463287,28.170319,32.293365,32.260162,26.572662,31.588287,22.13321,32.863678,24.379303,29.4711,28.973053
4/1/2005,21.816803,27.232819,27.65274,29.685944,28.555084,33.367584,33.29727,26.578522,34.793365,22.236725,34.23477,24.387115,29.4711,28.576569
5/1/2005,24.678864,28.749176,28.661285,30.612457,29.68863,32.10269,33.075348,27.923004,35.387848,24.299957,34.6398,26.848785,30.467926,29.924957
6/1/2005,26.10733,28.886627,29.097565,30.36905,29.691315,29.36319,30.884674,28.134674,34.00772,26.052643,32.79483,27.521393,29.703033,29.628815
7/1/2005,27.082184,28.293121,28.36734,28.402496,28.478668,27.269684,27.601715,28.08023,31.490387,27.256012,28.609528,27.785309,27.20523,27.238434
8/1/2005,27.497711,27.835602,27.966461,27.56607,27.693024,26.57779,27.01529,28.048492,30.652008,27.902008,27.73404,27.730133,26.872711,26.985992
9/1/2005,27.833405,28.00528,28.233795,27.93106,28.013092,26.673248,27.200592,28.589264,30.753326,28.52481,27.886139,28.03067,27.378326,27.552155
10/1/2005,28.196686,29.085358,29.31192,29.038483,29.143951,27.763092,27.97403,30.069733,31.966217,28.808014,29.577545,28.827545,27.964264,28.073639
11/1/2005,27.192413,26.999054,27.864288,27.620148,27.733429,28.342804,27.678741,27.90921,30.491241,26.831085,28.842804,27.077179,27.739288,28.02835
12/1/2005,25.264923,25.854767,26.345001,26.460236,26.51297,27.526642,27.052032,26.76883,28.739532,25.298126,28.141876,25.91922,26.776642,27.528595
1/1/2006,20.51236,23.016266,23.6315,24.28189,23.959625,26.10611,26.358063,23.268219,24.160797,20.82486,26.184235,22.207672,25.194,25.760406
2/1/2006,19.842682,24.27237,24.688385,25.893463,25.231354,28.967682,28.86612,24.67276,26.780182,20.993073,28.506744,23.121979,26.623932,27.176666
3/1/2006,20.507233,27.300201,27.208405,28.440826,28.040436,31.501373,31.632233,27.688873,31.81778,22.145905,32.239655,25.091217,28.577545,28.25528
4/1/2006,21.58194,26.429596,27.08194,28.804596,27.880768,33.57022,32.7128,25.568268,34.5878,21.496002,33.896393,23.835846,29.392487,28.689362
5/1/2006,22.113678,27.010162,27.250397,29.084381,28.131256,32.03946,32.45157,26.254303,34.99649,22.15274,33.8461,24.516022,29.46524,28.857819
6/1/2006,24.999908,28.79483,28.574127,29.814362,29.35733,29.240143,30.61319,28.292877,34.634674,25.349518,32.324127,27.079987,28.954987,28.697174
7/1/2006,26.597076,28.720123,28.663483,29.225983,29.00528,27.882233,28.446686,28.456451,32.25528,26.89981,30.059967,27.929108,27.546295,27.645905
8/1/2006,27.540192,28.02066,28.135895,27.798004,27.885895,26.653473,27.034332,28.64566,31.024567,27.909332,28.016754,28.048004,26.987457,27.040192
9/1/2006,27.946442,27.893707,27.99527,27.65738,27.743317,26.665192,26.96988,28.31363,30.223785,28.266754,27.934723,27.856598,26.821442,26.883942
10/1/2006,28.075836,28.982086,28.814117,28.89029,28.919586,27.898102,28.491852,29.556305,33.87271,28.396149,30.771149,28.460602,28.025055,28.157867
11/1/2006,27.317902,27.532745,27.651886,27.876495,27.720245,28.081573,28.120636,28.563995,30.59134,27.26712,29.728058,27.450714,27.577667,27.884308
12/1/2006,23.406525,24.176056,24.006134,24.246368,24.310822,25.594025,25.881134,24.801056,25.611603,23.226837,26.570587,23.875275,24.426056,24.939728
1/1/2007,21.832672,24.393219,24.242828,24.694,24.768219,26.459625,27.233063,24.596344,26.252594,22.178375,27.479156,23.651031,24.990875,25.60611
2/1/2007,21.545807,26.182526,25.996979,26.495026,26.600494,28.54776,29.377838,26.686432,28.817291,23.305573,29.748932,24.987213,27.207916,27.627838
3/1/2007,21.320953,27.79361,27.570953,28.76236,28.465485,31.274078,31.785797,27.44986,31.053375,22.883453,32.48697,25.3815,28.65689,28.570953
4/1/2007,20.777496,27.187653,27.041168,28.638824,27.89859,33.35562,33.412262,26.20523,33.877106,21.64273,34.037262,24.009918,28.990387,28.390778
5/1/2007,22.037018,28.472565,27.7753,29.324127,28.597565,33.154205,34.079987,28.072174,35.83194,23.247955,34.921783,25.591705,30.001862,29.091705
