date;Dakar_yoff;Diourbel;Fatick;Kaffirine;Kaolak;Kedougou;Kolda;Louga;Matam;Stlouis;Tamba;Thies;Sediou;Ziguinchor
01/12/2007;5.2564406;0.29768887;0.49180537;0.43513253;0.9014746;0.871026;1.1749492;0.08030608;0.22529252;0.2959687;0.4125489;0.36605448;1.9204942;2.3178105
01/01/2008;4.9316735;0.16673374;0.33965614;0.24861005;0.7471247;0.43793395;0.7080855;0.05657412;0.21281838;0.31344128;0.19521359;0.25164336;1.5028352;1.9836882
01/02/2008;2.790924;0.2504848;0.3491342;0.21669455;0.71031415;0.35008696;0.5691936;0.41280967;0.21104795;0.5042311;0.1463117;0.36375505;1.3805451;1.9161711
01/03/2008;1.734171;0.082518905;0.22883993;0.12949762;0.6124722;0.44746417;0.5232394;0.054845586;0.23942348;0.28355792;0.09396393;0.16279146;1.3067294;1.8505129
01/04/2008;1.424361;0.05455222;0.16392487;0.08557271;0.5482286;0.21024793;0.45966077;0.050471164;0.25487038;0.31356233;0.062202103;0.10139868;1.1936202;1.7126855
01/05/2008;2.8926432;0.034375116;0.123593956;0.06392598;0.53764975;0.6226664;0.5833665;0.052835792;0.25989208;0.32997504;0.09336043;0.06155949;1.128491;1.6076993
01/06/2008;2.7984717;0.20357221;0.39557928;0.588648;0.86761546;1.7738631;1.7559314;0.07067993;0.5641123;0.31025708;1.4249142;0.13817474;2.1966221;2.6708245
01/07/2008;3.543351;1.7095069;2.595598;2.917068;3.184123;4.002136;3.6809947;0.6362237;2.6294022;0.55093503;3.5090895;1.5076501;3.3555655;3.7521682
01/08/2008;2.9873326;2.6493268;3.118285;3.1891;3.3012488;3.9529214;3.6710966;1.8333224;1.9123229;1.8829024;3.5655527;2.2087238;3.279279;3.526739
01/09/2008;2.5746412;3.6247427;3.8365536;3.905547;3.8614776;4.294591;3.9480915;3.1331573;1.3625407;2.0299935;3.9693713;3.0521843;3.6252728;3.9484305
01/10/2008;3.469728;3.2161875;3.7165787;3.8773072;4.027404;4.1977177;4.2462387;1.348815;0.39263815;0.6739255;3.7950332;2.605834;3.8645267;4.23567
01/11/2008;3.748309;1.2111999;1.7788038;1.9546207;2.4221466;2.8058345;3.0037146;0.292724;0.19394979;0.33573434;1.7547449;1.0174234;3.151237;3.5838225
01/12/2008;4.9680767;0.39900747;0.92091036;0.92574584;1.4942018;1.2853165;1.6873451;0.14210957;0.18226355;0.31450576;0.80931467;0.4572356;1.9008964;2.2341526
01/01/2009;4.4739695;0.193174;0.56832004;0.49949437;1.1408124;0.70476717;1.0619527;0.08453429;0.16150437;0.31573886;0.4227953;0.28277653;1.5810858;1.9857548
01/02/2009;1.8946565;0.14861114;0.489112;0.44494215;1.0556151;0.78609306;0.918163;0.07257983;0.19450206;0.21928735;0.3776839;0.20610821;1.4809678;1.9239402
01/03/2009;1.4110245;0.10408927;0.43444335;0.38313028;1.0514325;0.5474854;0.8739;0.07249229;0.24117157;0.25431627;0.29167533;0.17266068;1.4979141;2.0444915
01/04/2009;1.4829897;0.07624552;0.38800853;0.2869731;0.9894725;0.42301556;0.7564132;0.066484794;0.24160929;0.31438285;0.22968185;0.16161892;1.3781852;1.9450034
01/05/2009;1.6002767;0.044724904;0.28168875;0.19071716;0.8314913;0.6588986;0.6539365;0.061567873;0.24855602;0.30601025;0.21205005;0.12232084;1.211118;1.6594436
01/06/2009;2.2538714;0.29596594;0.5221879;0.48781747;1.1135256;1.8442943;1.872601;0.24066958;0.5376404;0.37051085;1.0747333;0.21704939;2.0852816;2.4101417
01/07/2009;2.9265733;1.712419;2.239421;2.1806006;2.6373835;2.996647;3.0830848;0.79504496;1.5475396;0.40617025;2.6734536;1.0452774;3.3344133;3.7224748
01/08/2009;2.7890391;2.9948857;3.358909;3.3196862;3.4311078;3.802035;3.6585507;2.5623162;2.2122693;1.7273333;3.4257145;2.2771907;3.384049;3.6237025
01/09/2009;3.0570254;3.455353;3.6684833;3.7257354;3.7105353;3.9696245;3.7841182;3.3619766;3.0719965;2.2216654;3.7668664;2.9599628;3.4843078;3.770074
01/10/2009;3.5211444;3.1596768;3.6147442;3.7602446;4.0055943;4.2383523;3.8254848;1.7857803;0.80608016;0.59266853;3.499303;2.406544;3.974622;4.3423457
01/11/2009;4.6482944;1.4924957;1.950413;1.9781924;2.4965649;2.6124399;2.4648774;0.8008629;0.2977578;0.45302695;1.8358063;1.2680888;3.1934874;3.6864989
01/12/2009;3.9099045;0.4383819;0.9639822;0.87980926;1.4653374;1.127338;1.1806442;0.19236654;0.20236987;0.2456531;0.7516053;0.42578578;1.7859293;2.1472788
01/01/2010;3.5050364;0.27204677;0.7905001;0.6304625;1.2784908;0.694666;0.77325475;0.13065246;0.18100348;0.29155985;0.4877243;0.3332086;1.595961;2.044212
01/02/2010;1.7305388;0.1777932;0.6590029;0.5045738;1.1934023;0.5212091;0.6194999;0.10902248;0.19443594;0.22462755;0.35444462;0.23430027;1.4633658;1.9439784
01/03/2010;1.6887188;0.11717621;0.61644334;0.4304927;1.2219958;0.423288;0.6047236;0.092728995;0.23023784;0.31277257;0.28062427;0.19410066;1.4827391;2.0379918
01/04/2010;1.4182105;0.06696908;0.42956603;0.34076953;1.0420047;0.39408588;0.5594878;0.071541876;0.25327224;0.2790345;0.2284944;0.10582805;1.3611284;1.9142046
01/05/2010;1.993075;0.046901405;0.3446704;0.2313964;0.94585586;0.6861612;0.61006284;0.07194094;0.2668081;0.32594708;0.1728572;0.08354988;1.2103431;1.7826995
01/06/2010;3.4508965;0.2044402;0.52437556;0.4587099;1.0628151;1.8238621;1.736221;0.16032346;0.5716393;0.27157086;1.1238493;0.17890893;2.1588104;2.454127
01/07/2010;3.4001992;1.1026449;1.656834;1.8712962;2.3687603;3.3072214;3.0112603;0.45188516;1.3086312;0.28772745;2.9544122;0.5457206;3.288799;3.75121
01/08/2010;3.2809935;2.8912752;3.403699;3.328914;3.4850798;3.6160872;3.7349033;2.3388212;2.6937275;1.9697669;3.2149441;2.2937953;3.3932142;3.7325463
01/09/2010;3.0333698;3.2527876;3.4471872;3.366527;3.419524;3.71953;3.5541234;3.1756349;3.703408;3.0155833;3.5155742;2.8581283;3.1668572;3.3082738
01/10/2010;3.4634619;3.745921;3.996147;3.9461005;4.098269;4.1902356;4.047499;2.3827264;1.0889192;0.9608055;4.0076513;2.92884;3.8646283;4.1983166
01/11/2010;4.436921;2.356029;2.5613513;2.477997;3.106541;3.3473196;3.3726609;0.65639895;0.38357452;0.3868919;2.343881;1.4999267;3.5433424;4.006519
01/12/2010;4.3827295;0.845965;1.256098;1.1748598;1.7272811;1.6218703;1.6452214;0.2596192;0.2931757;0.27260464;0.9242631;0.5450929;1.9552531;2.2303686
01/01/2011;5.481191;0.49364752;0.9544604;0.7914808;1.4569415;0.94948244;1.0962207;0.17070678;0.2641538;0.29606932;0.5089296;0.39241648;1.630106;2.0128758
01/02/2011;4.019499;0.34175998;0.85604286;0.66110677;1.4993641;0.71117747;0.9583496;0.1437366;0.27303398;0.35226065;0.35889447;0.3360957;1.6579357;2.2318113
01/03/2011;1.878757;0.24341512;0.75780505;0.5823141;1.3897978;0.6170142;0.8520754;0.117129646;0.2611857;0.26391166;0.27954763;0.2159318;1.5155841;2.0988574
